,,,,,,"Age-specific fertility rates (births per 1,000 women)",,,,,,
Index,Variant,"Region, subregion, country or area *",Notes,Country code,Period,15-19,20-24,25-29,30-34,35-39,40-44,45-49
3666,Medium variant,Paraguay,,600,2065-2070,20.6450,72.9650,108.8000,98.5790,47.5570,11.4470,1.1270
3667,Medium variant,Paraguay,,600,2070-2075,18.7870,69.6980,109.0020,101.0660,48.1160,11.1120,1.0190
3668,Medium variant,Paraguay,,600,2075-2080,17.1310,66.6790,109.2980,103.6530,48.8080,10.8420,0.9290
3669,Medium variant,Paraguay,,600,2080-2085,15.6330,63.7810,109.5010,106.1890,49.5300,10.6150,0.8510
3670,Medium variant,Paraguay,,600,2085-2090,14.3260,61.1290,109.7880,108.7580,50.3410,10.4360,0.7820
3671,Medium variant,Paraguay,,600,2090-2095,13.1740,58.6870,110.1260,111.3880,51.2360,10.3030,0.7260
3672,Medium variant,Paraguay,,600,2095-2100,12.1480,56.3940,110.3690,113.8840,52.1280,10.1940,0.6830
3673,Medium variant,Peru,,604,2015-2020,47.4670,108.0290,117.3780,101.8620,63.7210,27.3680,4.8950
3674,Medium variant,Peru,,604,2020-2025,42.8130,100.0750,113.2220,98.7530,60.3330,25.4710,4.5730
3675,Medium variant,Peru,,604,2025-2030,38.2780,92.6880,109.8960,96.7800,57.6220,23.6350,4.2010
3676,Medium variant,Peru,,604,2030-2035,34.0370,85.8700,107.3050,95.8550,55.5090,21.9040,3.8000
3677,Medium variant,Peru,,604,2035-2040,30.2210,79.7670,105.3970,95.7910,53.9290,20.3250,3.4100
3678,Medium variant,Peru,,604,2040-2045,26.8880,74.4660,104.1620,96.4810,52.8500,18.9410,3.0520
3679,Medium variant,Peru,,604,2045-2050,23.9990,69.8770,103.3700,97.5870,52.1240,17.7130,2.7300
3680,Medium variant,Peru,,604,2050-2055,21.5090,65.9800,103.0460,99.1380,51.7460,16.6600,2.4410
3681,Medium variant,Peru,,604,2055-2060,19.4030,62.7410,103.2610,101.1950,51.7250,15.7620,2.1730
3682,Medium variant,Peru,,604,2060-2065,17.5850,60.0050,103.8080,103.5330,51.9480,14.9950,1.9460
3683,Medium variant,Peru,,604,2065-2070,16.0030,57.6280,104.4740,105.9430,52.3000,14.3150,1.7370
3684,Medium variant,Peru,,604,2070-2075,14.6170,55.5270,105.1940,108.3570,52.7340,13.7130,1.5580
3685,Medium variant,Peru,,604,2075-2080,13.4130,53.7090,105.9950,110.8110,53.2460,13.1730,1.3930
3686,Medium variant,Peru,,604,2080-2085,12.3650,52.0950,106.8100,113.2360,53.8140,12.6960,1.2440
3687,Medium variant,Peru,,604,2085-2090,11.4390,50.6440,107.5500,115.5340,54.3860,12.2650,1.1220
3688,Medium variant,Peru,,604,2090-2095,10.6490,49.3770,108.3060,117.7940,54.9920,11.8770,1.0050
3689,Medium variant,Peru,,604,2095-2100,9.9530,48.2160,108.9270,119.8510,55.5460,11.5180,0.9090
3690,Medium variant,Suriname,,740,2015-2020,46.0340,111.5100,123.8420,100.6790,58.8090,24.3390,2.0470
3691,Medium variant,Suriname,,740,2020-2025,42.4460,103.5110,117.2500,98.6480,57.4130,23.6160,2.0560
3692,Medium variant,Suriname,,740,2025-2030,38.7710,96.1370,112.0770,97.6610,56.4030,22.7840,2.0270
3693,Medium variant,Suriname,,740,2030-2035,35.1300,89.2400,107.9840,97.5000,55.6540,21.8590,1.9730
3694,Medium variant,Suriname,,740,2035-2040,31.7050,82.9530,104.7950,97.9300,55.1170,20.8830,1.8970
3695,Medium variant,Suriname,,740,2040-2045,28.6270,77.5040,102.5980,99.0080,54.8560,19.9570,1.8100
3696,Medium variant,Suriname,,740,2045-2050,25.8840,72.7740,101.1500,100.4960,54.8010,19.0770,1.7180
3697,Medium variant,Suriname,,740,2050-2055,23.4870,68.7860,100.4860,102.4510,54.9820,18.2830,1.6250
3698,Medium variant,Suriname,,740,2055-2060,21.3440,65.2990,100.2700,104.5860,55.2540,17.5140,1.5330
3699,Medium variant,Suriname,,740,2060-2065,19.4590,62.3220,100.4560,106.8510,55.6150,16.8120,1.4450
3700,Medium variant,Suriname,,740,2065-2070,17.7950,59.7490,100.9880,109.2290,56.0530,16.1470,1.3590
3701,Medium variant,Suriname,,740,2070-2075,16.2920,57.4480,101.5800,111.4330,56.4250,15.5190,1.2630
3702,Medium variant,Suriname,,740,2075-2080,14.9770,55.4720,102.4630,113.7710,56.8710,14.9230,1.1830
3703,Medium variant,Suriname,,740,2080-2085,13.8040,53.6880,103.3270,115.8790,57.2250,14.3500,1.1070
3704,Medium variant,Suriname,,740,2085-2090,12.7610,52.1150,104.2980,117.9430,57.5840,13.8110,1.0280
3705,Medium variant,Suriname,,740,2090-2095,11.8390,50.6940,105.2400,119.8200,57.8670,13.3030,0.9570
3706,Medium variant,Suriname,,740,2095-2100,11.0340,49.4360,106.2170,121.6010,58.1220,12.8200,0.8900
3707,Medium variant,Uruguay,,858,2015-2020,54.7260,93.8370,103.7420,84.2100,44.7740,13.5640,0.8670
3708,Medium variant,Uruguay,,858,2020-2025,50.2320,89.8420,102.9890,84.8910,44.7200,13.2820,0.8240
3709,Medium variant,Uruguay,,858,2025-2030,45.2150,85.1920,102.9260,87.2150,45.2720,12.9820,0.7780
3710,Medium variant,Uruguay,,858,2030-2035,40.5180,80.7210,102.9890,89.7790,45.9360,12.6900,0.7470
3711,Medium variant,Uruguay,,858,2035-2040,36.3000,76.6670,103.2940,92.5260,46.7030,12.4310,0.7190
3712,Medium variant,Uruguay,,858,2040-2045,32.5600,73.0810,103.8370,95.4040,47.5720,12.2060,0.6800
3713,Medium variant,Uruguay,,858,2045-2050,29.2180,69.8350,104.4950,98.3370,48.4880,12.0060,0.6610
3714,Medium variant,Uruguay,,858,2050-2055,26.2280,66.8560,105.1410,101.1570,49.3790,11.8230,0.6360
3715,Medium variant,Uruguay,,858,2055-2060,23.5840,64.1700,105.8880,103.9890,50.3020,11.6640,0.6230
3716,Medium variant,Uruguay,,858,2060-2065,21.2420,61.7580,106.7290,106.8590,51.2680,11.5190,0.6050
3717,Medium variant,Uruguay,,858,2065-2070,19.1820,59.5830,107.5540,109.5740,52.1830,11.3930,0.5910
3718,Medium variant,Uruguay,,858,2070-2075,17.3550,57.5760,108.2370,112.0400,53.0090,11.2630,0.5800
3719,Medium variant,Uruguay,,858,2075-2080,15.7740,55.7970,108.9860,114.4930,53.8490,11.1510,0.5700
3720,Medium variant,Uruguay,,858,2080-2085,14.3760,54.1240,109.5950,116.7210,54.6040,11.0400,0.5600
3721,Medium variant,Uruguay,,858,2085-2090,13.1380,52.5130,110.0010,118.6700,55.2390,10.9140,0.5450
3722,Medium variant,Uruguay,,858,2090-2095,12.0980,51.1330,110.5810,120.7460,55.9490,10.8170,0.5360
3723,Medium variant,Uruguay,,858,2095-2100,11.1830,49.7790,110.9050,122.4900,56.5220,10.7050,0.5360
3724,Medium variant,Venezuela (Bolivarian Republic of),,862,2015-2020,85.3370,134.1960,108.9260,72.3970,39.4380,13.5710,2.7350
3725,Medium variant,Venezuela (Bolivarian Republic of),,862,2020-2025,80.9310,127.7550,104.4760,69.5570,37.2410,12.4400,2.4000
3726,Medium variant,Venezuela (Bolivarian Republic of),,862,2025-2030,75.3420,121.0890,101.5080,68.6370,36.0100,11.5760,2.0980
3727,Medium variant,Venezuela (Bolivarian Republic of),,862,2030-2035,69.0240,114.0090,99.4010,69.1160,35.5060,10.8730,1.8310
3728,Medium variant,Venezuela (Bolivarian Republic of),,862,2035-2040,62.7840,107.2480,98.2250,70.7790,35.6060,10.3420,1.6160
3729,Medium variant,Venezuela (Bolivarian Republic of),,862,2040-2045,56.9590,101.1400,97.8510,73.2810,36.1790,9.9580,1.4320
3730,Medium variant,Venezuela (Bolivarian Republic of),,862,2045-2050,51.4370,95.4010,97.8650,76.2020,37.0070,9.6750,1.2730
3731,Medium variant,Venezuela (Bolivarian Republic of),,862,2050-2055,46.4330,90.3470,98.4510,79.5890,38.1140,9.4970,1.1490
3732,Medium variant,Venezuela (Bolivarian Republic of),,862,2055-2060,41.8060,85.7000,99.3350,83.2160,39.3780,9.3850,1.0400
3733,Medium variant,Venezuela (Bolivarian Republic of),,862,2060-2065,37.5590,81.4450,100.4840,87.0790,40.8030,9.3390,0.9510
3734,Medium variant,Venezuela (Bolivarian Republic of),,862,2065-2070,33.6540,77.4760,101.7580,91.0420,42.3140,9.3320,0.8840
3735,Medium variant,Venezuela (Bolivarian Republic of),,862,2070-2075,30.0690,73.7050,103.0520,95.0160,43.8670,9.3560,0.8150
3736,Medium variant,Venezuela (Bolivarian Republic of),,862,2075-2080,26.7960,70.1310,104.3020,98.9300,45.4200,9.4000,0.7610
3737,Medium variant,Venezuela (Bolivarian Republic of),,862,2080-2085,23.8720,66.7540,105.5040,102.7790,46.9920,9.4500,0.7090
3738,Medium variant,Venezuela (Bolivarian Republic of),,862,2085-2090,21.2240,63.4780,106.4640,106.3930,48.4830,9.5080,0.6700
3739,Medium variant,Venezuela (Bolivarian Republic of),,862,2090-2095,18.9060,60.4100,107.3640,109.9440,49.9870,9.5700,0.6390
3740,Medium variant,Venezuela (Bolivarian Republic of),,862,2095-2100,16.8960,57.5860,108.1420,113.3060,51.4630,9.6430,0.6040
3741,Medium variant,NORTHERN AMERICA,27,905,2015-2020,17.9690,66.5999,108.0382,110.9677,55.3048,11.4195,0.7608
3742,Medium variant,NORTHERN AMERICA,27,905,2020-2025,7.7552,45.3468,114.0460,132.3507,61.1599,10.8545,0.5306
3743,Medium variant,NORTHERN AMERICA,27,905,2025-2030,7.7078,45.3010,114.4316,133.0265,61.6481,10.9846,0.5379
3744,Medium variant,NORTHERN AMERICA,27,905,2030-2035,7.6774,45.2299,114.6541,133.6533,62.0205,11.0809,0.5417
3745,Medium variant,NORTHERN AMERICA,27,905,2035-2040,7.6648,45.2321,114.6937,134.0441,62.2828,11.1536,0.5457
3746,Medium variant,NORTHERN AMERICA,27,905,2040-2045,7.6678,45.3491,114.9440,134.3901,62.5476,11.2019,0.5482
3747,Medium variant,NORTHERN AMERICA,27,905,2045-2050,7.6678,45.4201,115.1945,134.6326,62.7389,11.2459,0.5492
3748,Medium variant,NORTHERN AMERICA,27,905,2050-2055,7.6756,45.5101,115.4916,134.9861,62.9079,11.3070,0.5510
3749,Medium variant,NORTHERN AMERICA,27,905,2055-2060,7.6836,45.5708,115.6988,135.2353,62.9912,11.3339,0.5534
3750,Medium variant,NORTHERN AMERICA,27,905,2060-2065,7.6892,45.6011,115.8296,135.4160,63.0506,11.3373,0.5544
3751,Medium variant,NORTHERN AMERICA,27,905,2065-2070,7.6994,45.6428,115.9495,135.6030,63.1294,11.3434,0.5542
3752,Medium variant,NORTHERN AMERICA,27,905,2070-2075,7.7070,45.6815,116.0209,135.7127,63.1888,11.3493,0.5543
3753,Medium variant,NORTHERN AMERICA,27,905,2075-2080,7.7184,45.7572,116.1892,135.8959,63.2915,11.3657,0.5555
3754,Medium variant,NORTHERN AMERICA,27,905,2080-2085,7.7210,45.7786,116.2473,135.9456,63.3266,11.3765,0.5559
3755,Medium variant,NORTHERN AMERICA,27,905,2085-2090,7.7229,45.7944,116.3077,136.0098,63.3520,11.3872,0.5560
3756,Medium variant,NORTHERN AMERICA,27,905,2090-2095,7.7279,45.8176,116.3874,136.1123,63.3870,11.3942,0.5565
3757,Medium variant,NORTHERN AMERICA,27,905,2095-2100,7.7238,45.7856,116.3172,136.0480,63.3517,11.3853,0.5559
3758,Medium variant,Canada,,124,2015-2020,9.4020,38.1100,89.2580,107.5300,56.5410,11.3220,0.4970
3759,Medium variant,Canada,,124,2020-2025,8.0210,34.8370,86.7230,109.4520,59.6200,12.2910,0.5360
3760,Medium variant,Canada,,124,2025-2030,7.3080,33.1970,86.0200,112.1350,62.7740,13.2800,0.5860
3761,Medium variant,Canada,,124,2030-2035,6.8480,32.3030,86.0500,114.4910,65.1840,14.0500,0.6140
3762,Medium variant,Canada,,124,2035-2040,6.5760,31.9250,86.5860,116.6950,67.1340,14.6790,0.6450
3763,Medium variant,Canada,,124,2040-2045,6.4250,31.8300,87.3200,118.5270,68.5390,15.1360,0.6630
3764,Medium variant,Canada,,124,2045-2050,6.3600,31.9540,88.2930,120.2410,69.6130,15.4600,0.6790
3765,Medium variant,Canada,,124,2050-2055,6.3600,32.2450,89.4170,121.8500,70.4350,15.6860,0.6870
3766,Medium variant,Canada,,124,2055-2060,6.4080,32.5970,90.4130,123.0540,70.9770,15.7980,0.6930
3767,Medium variant,Canada,,124,2060-2065,6.4630,32.9490,91.3600,124.1880,71.4840,15.8960,0.7000
3768,Medium variant,Canada,,124,2065-2070,6.5160,33.2700,92.2170,125.2100,71.9430,15.9820,0.7020
3769,Medium variant,Canada,,124,2070-2075,6.5680,33.5700,92.9980,126.1470,72.3670,16.0630,0.7070
3770,Medium variant,Canada,,124,2075-2080,6.6060,33.7890,93.5690,126.8210,72.6670,16.1170,0.7110
3771,Medium variant,Canada,,124,2080-2085,6.6450,33.9980,94.1160,127.4910,72.9820,16.1730,0.7150
3772,Medium variant,Canada,,124,2085-2090,6.6730,34.1700,94.5700,128.0460,73.2450,16.2220,0.7140
3773,Medium variant,Canada,,124,2090-2095,6.7030,34.3230,94.9820,128.5590,73.4910,16.2650,0.7170
3774,Medium variant,Canada,,124,2095-2100,6.7370,34.4900,95.4370,129.1360,73.7800,16.3200,0.7200
3775,Medium variant,United States of America,,840,2015-2020,18.7890,69.6080,110.1280,111.3730,55.1580,11.4320,0.7920
3776,Medium variant,United States of America,,840,2020-2025,7.7250,46.3880,117.0120,134.9600,61.3460,10.6790,0.5300
3777,Medium variant,United States of America,,840,2025-2030,7.7470,46.5200,117.3460,135.3450,61.5210,10.7090,0.5320
3778,Medium variant,United States of America,,840,2030-2035,7.7650,46.6310,117.6230,135.6670,61.6670,10.7340,0.5330
3779,Medium variant,United States of America,,840,2035-2040,7.7780,46.7070,117.8150,135.8870,61.7670,10.7520,0.5340
3780,Medium variant,United States of America,,840,2040-2045,7.7950,46.8100,118.0740,136.1870,61.9030,10.7760,0.5350
3781,Medium variant,United States of America,,840,2045-2050,7.8010,46.8470,118.1670,136.2940,61.9510,10.7850,0.5350
3782,Medium variant,United States of America,,840,2050-2055,7.8110,46.9050,118.3160,136.4650,62.0290,10.7980,0.5360
3783,Medium variant,United States of America,,840,2055-2060,7.8180,46.9440,118.4140,136.5790,62.0820,10.8060,0.5370
3784,Medium variant,United States of America,,840,2060-2065,7.8210,46.9670,118.4700,136.6430,62.1100,10.8120,0.5370
3785,Medium variant,United States of America,,840,2065-2070,7.8270,47.0010,118.5560,136.7430,62.1560,10.8200,0.5370
3786,Medium variant,United States of America,,840,2070-2075,7.8290,47.0130,118.5870,136.7790,62.1720,10.8230,0.5370
3787,Medium variant,United States of America,,840,2075-2080,7.8370,47.0620,118.7110,136.9210,62.2370,10.8340,0.5380
3788,Medium variant,United States of America,,840,2080-2085,7.8360,47.0550,118.6920,136.9000,62.2270,10.8320,0.5380
3789,Medium variant,United States of America,,840,2085-2090,7.8360,47.0550,118.6920,136.9000,62.2270,10.8320,0.5380
3790,Medium variant,United States of America,,840,2090-2095,7.8390,47.0720,118.7350,136.9500,62.2500,10.8360,0.5380
3791,Medium variant,United States of America,,840,2095-2100,7.8310,47.0250,118.6190,136.8140,62.1880,10.8260,0.5370
3792,Medium variant,OCEANIA,,909,2015-2020,27.3846,87.7181,115.9148,127.5368,80.0779,23.4709,5.2166
3793,Medium variant,OCEANIA,,909,2020-2025,25.0511,84.1751,112.3021,125.2606,80.1521,24.1369,5.5213
3794,Medium variant,OCEANIA,,909,2025-2030,22.8126,79.3119,109.8355,123.8811,79.9872,24.1571,5.5757
3795,Medium variant,OCEANIA,,909,2030-2035,21.0359,74.4780,106.9249,122.5885,79.6984,24.2679,5.3303
3796,Medium variant,OCEANIA,,909,2035-2040,19.6931,70.7047,104.4349,121.5603,79.1941,24.5085,5.2257
3797,Medium variant,OCEANIA,,909,2040-2045,18.6812,67.9931,102.6636,120.7965,78.3755,24.5332,5.2795
3798,Medium variant,OCEANIA,,909,2045-2050,17.7316,66.0319,101.5976,120.2633,77.4495,24.1254,5.2390
3799,Medium variant,OCEANIA,,909,2050-2055,16.7877,64.2667,101.1392,119.9465,76.5047,23.5366,4.9338
3800,Medium variant,OCEANIA,,909,2055-2060,15.8319,62.3836,100.8575,119.7531,75.6028,22.9369,4.5560
3801,Medium variant,OCEANIA,,909,2060-2065,14.9263,60.3402,100.5460,119.6989,74.7374,22.3542,4.2109
3802,Medium variant,OCEANIA,,909,2065-2070,14.1310,58.3977,100.1833,119.7481,73.9010,21.7937,3.9108
3803,Medium variant,OCEANIA,,909,2070-2075,13.4209,56.6449,99.8252,119.9237,73.1420,21.2187,3.6333
3804,Medium variant,OCEANIA,,909,2075-2080,12.7658,55.0999,99.5512,120.1307,72.4195,20.6071,3.3589
3805,Medium variant,OCEANIA,,909,2080-2085,12.1395,53.6583,99.4302,120.4297,71.7966,19.9805,3.0752
3806,Medium variant,OCEANIA,,909,2085-2090,11.5355,52.2359,99.3713,120.7583,71.1980,19.3695,2.7975
3807,Medium variant,OCEANIA,,909,2090-2095,10.9811,50.8737,99.4113,121.2235,70.6770,18.7993,2.5424
3808,Medium variant,OCEANIA,,909,2095-2100,10.4800,49.5948,99.5177,121.8426,70.2370,18.2581,2.3167
3809,Medium variant,Australia/New Zealand,,927,2015-2020,14.1227,49.6981,94.2615,121.9481,73.3789,16.5944,1.1696
3810,Medium variant,Australia/New Zealand,,927,2020-2025,12.3029,46.0704,90.6016,121.2476,75.2854,17.6908,1.3573
3811,Medium variant,Australia/New Zealand,,927,2025-2030,10.8842,43.3765,88.5540,121.0415,76.3499,18.4403,1.5291
3812,Medium variant,Australia/New Zealand,,927,2030-2035,9.8332,41.3660,87.1909,120.8137,76.8271,18.9125,1.6728
3813,Medium variant,Australia/New Zealand,,927,2035-2040,9.0847,40.0009,86.6816,120.9765,77.0849,19.2167,1.7765
3814,Medium variant,Australia/New Zealand,,927,2040-2045,8.5439,39.1129,86.6426,121.2408,77.0573,19.3821,1.8594
3815,Medium variant,Australia/New Zealand,,927,2045-2050,8.1523,38.6105,87.0025,121.6553,76.8656,19.4287,1.9200
3816,Medium variant,Australia/New Zealand,,927,2050-2055,7.8728,38.3057,87.5756,122.0434,76.4674,19.3488,1.9507
3817,Medium variant,Australia/New Zealand,,927,2055-2060,7.7055,38.2005,88.3127,122.5130,76.0644,19.2287,1.9680
3818,Medium variant,Australia/New Zealand,,927,2060-2065,7.6002,38.2113,89.1257,123.0874,75.7002,19.0754,1.9767
3819,Medium variant,Australia/New Zealand,,927,2065-2070,7.5393,38.2906,89.8979,123.6108,75.3387,18.8991,1.9735
3820,Medium variant,Australia/New Zealand,,927,2070-2075,7.5084,38.4395,90.6846,124.2047,75.0768,18.7450,1.9600
3821,Medium variant,Australia/New Zealand,,927,2075-2080,7.4910,38.5692,91.3267,124.6566,74.7838,18.5748,1.9385
3822,Medium variant,Australia/New Zealand,,927,2080-2085,7.4873,38.7282,91.9774,125.1551,74.5630,18.4128,1.9100
3823,Medium variant,Australia/New Zealand,,927,2085-2090,7.4904,38.8796,92.5712,125.6055,74.3443,18.2428,1.8722
3824,Medium variant,Australia/New Zealand,,927,2090-2095,7.4988,39.0304,93.1254,126.0550,74.1614,18.0746,1.8279
3825,Medium variant,Australia/New Zealand,,927,2095-2100,7.5167,39.1938,93.6898,126.5536,74.0428,17.9125,1.7738
3826,Medium variant,Australia,28,36,2015-2020,12.9020,46.4110,92.7510,122.3810,73.8190,16.8250,1.2310
3827,Medium variant,Australia,28,36,2020-2025,11.2900,42.8740,89.0060,121.8520,75.8830,18.0140,1.4410
3828,Medium variant,Australia,28,36,2025-2030,10.0720,40.4620,87.0240,121.7570,77.1020,18.8520,1.6310
3829,Medium variant,Australia,28,36,2030-2035,9.1890,38.7410,85.7380,121.5330,77.6850,19.4190,1.7950
3830,Medium variant,Australia,28,36,2035-2040,8.5660,37.6720,85.3140,121.6740,77.9870,19.8040,1.9230
3831,Medium variant,Australia,28,36,2040-2045,8.1190,37.0030,85.3740,121.9120,77.9630,20.0030,2.0260
3832,Medium variant,Australia,28,36,2045-2050,7.8090,36.6750,85.8200,122.3150,77.7670,20.0600,2.0940
3833,Medium variant,Australia,28,36,2050-2055,7.5950,36.5260,86.4200,122.6530,77.3120,19.9680,2.1260
3834,Medium variant,Australia,28,36,2055-2060,7.4860,36.5940,87.2160,123.1130,76.8970,19.8330,2.1410
3835,Medium variant,Australia,28,36,2060-2065,7.4260,36.7610,88.0780,123.6700,76.5390,19.6790,2.1470
3836,Medium variant,Australia,28,36,2065-2070,7.3920,36.9520,88.8990,124.1640,76.1540,19.4970,2.1420
3837,Medium variant,Australia,28,36,2070-2075,7.3810,37.1890,89.7340,124.7430,75.8710,19.3340,2.1280
3838,Medium variant,Australia,28,36,2075-2080,7.3790,37.3870,90.4150,125.1870,75.5590,19.1490,2.1040
3839,Medium variant,Australia,28,36,2080-2085,7.3880,37.6000,91.0910,125.6820,75.3220,18.9670,2.0700
3840,Medium variant,Australia,28,36,2085-2090,7.4010,37.7980,91.7020,126.1290,75.0900,18.7760,2.0240
3841,Medium variant,Australia,28,36,2090-2095,7.4170,37.9890,92.2650,126.5700,74.8980,18.5900,1.9710
3842,Medium variant,Australia,28,36,2095-2100,7.4410,38.1920,92.8480,127.0730,74.7820,18.4160,1.9080
3843,Medium variant,New Zealand,,554,2015-2020,20.0220,65.9570,102.3260,119.4540,70.8490,15.3670,0.8650
3844,Medium variant,New Zealand,,554,2020-2025,17.4700,62.3260,98.8030,117.9430,71.7910,15.8180,0.9090
3845,Medium variant,New Zealand,,554,2025-2030,15.2420,58.9170,96.6240,117.2710,72.1750,16.0160,0.9350
3846,Medium variant,New Zealand,,554,2030-2035,13.4740,56.0210,95.1980,116.9270,72.2330,16.0780,0.9490
3847,Medium variant,New Zealand,,554,2035-2040,12.0790,53.6590,94.5450,117.0480,72.1320,16.0440,0.9530
3848,Medium variant,New Zealand,,554,2040-2045,10.9980,51.7280,94.2840,117.3080,71.8830,15.9440,0.9550
3849,Medium variant,New Zealand,,554,2045-2050,10.1580,50.1870,94.2560,117.6150,71.5160,15.7960,0.9520
3850,Medium variant,New Zealand,,554,2050-2055,9.5400,49.0640,94.6620,118.2460,71.2380,15.6520,0.9380
3851,Medium variant,New Zealand,,554,2055-2060,9.0690,48.1480,95.0980,118.7790,70.8260,15.4680,0.9320
3852,Medium variant,New Zealand,,554,2060-2065,8.7170,47.4740,95.7530,119.4300,70.4320,15.2610,0.9130
3853,Medium variant,New Zealand,,554,2065-2070,8.5060,47.0940,96.3990,120.0680,70.1790,15.1280,0.9060
3854,Medium variant,New Zealand,,554,2070-2075,8.3550,46.8310,97.0400,120.6630,69.9510,15.0030,0.8970
3855,Medium variant,New Zealand,,554,2075-2080,8.2430,46.5900,97.5370,121.0770,69.6500,14.8570,0.8860
3856,Medium variant,New Zealand,,554,2080-2085,8.1620,46.4490,98.0740,121.5370,69.4120,14.7330,0.8730
3857,Medium variant,New Zealand,,554,2085-2090,8.1080,46.3620,98.5950,121.9780,69.1980,14.6160,0.8630
3858,Medium variant,New Zealand,,554,2090-2095,8.0740,46.3380,99.1450,122.4630,69.0350,14.5110,0.8540
3859,Medium variant,New Zealand,,554,2095-2100,8.0560,46.3360,99.6570,122.8990,68.8640,14.4030,0.8450
3860,Medium variant,Melanesia,,928,2015-2020,50.6937,165.4187,166.0271,140.6049,99.0313,46.4569,21.7176
3861,Medium variant,Melanesia,,928,2020-2025,47.3142,154.5534,156.2336,133.4052,94.0981,44.3776,20.4142
3862,Medium variant,Melanesia,,928,2025-2030,44.1383,144.6532,148.0530,127.8143,89.9293,42.3990,18.9595
3863,Medium variant,Melanesia,,928,2030-2035,41.2532,135.9244,141.1854,123.5096,86.5941,40.5720,17.4680
3864,Medium variant,Melanesia,,928,2035-2040,38.5910,128.2031,135.4067,119.8311,83.6851,38.8174,16.0528
3865,Medium variant,Melanesia,,928,2040-2045,36.1042,121.3582,130.7121,116.9523,80.9555,37.0671,14.7424
